;TEXT;LABEL;FIRST_PERSON_PLURAL;THIRD_PERSON;SERVICE_IS_RESTRICTED;HT_FIND_KEYWORDS;SERVICE_PLACE
1035;"fullfigured fun and experienced squirt er, can swallow  9"" best bbbj o your life. also bisexual and will take couples.  out of edmonton calls require a deposit via etransfer. also offer pictures of your choice and video chat. and seriously inquiries only please don't tell me your coming or coming to get me o⁷so r ask me to come to u the half there u cancel or don't answer when. i arrive, i am professional and expect to be treated as so. thank you i have high recommendations, my clients always come back, 30 mins to 1 hour as a heads up is appreciated.   incall 120/hh 180/h (abbottsfield) allow 30 min before arrival.  outcall  160/hh 200/h ( monday-friday i'm mobile weekends uber, pickup, or prepaid taxi.& please allow 30-60 min depending on situation)";0.0;0;0;0;0;0.0
1036;long legs brunette hot hot hot busty sexy fun;0.0;0;0;0;0;-1.0
1037;hi! im eryn, your new favorite bbw cougar. i’m passionately curious about life, love, and pleasure. i've got curves in all the right places and ass for days.  i am an open minded woman with many different skills. if you have any special requests or a fantasy you would like to make a reality dont hesitate to ask. private incall downtown edmonton multiple hour discounts, gfe, fetish, role-playing, duos, couples and more... text me at 587-708-6575 follow me on twitter @e_lischelle discreet, clean, no drama!! availability flexible by appointment.   license # 399974203-001;0.0;0;0;0;0;1.0
1038;hi its ashley!!! 15 mins 80.00 hh 140.00  hour 200.00   private incall location millwoods  780-937-3006 serious inquiries drama free minutes away from beaumont leduc nisku terwilliger riverbend sherwood park etc ashley   lic no 307884480-001 lic no 305505295-001 lic no 136858686-001 please chcheck out my website sexyedmontonescort.com;0.0;0;0;0;0;1.0
1039;"available again in bonnyville - see website for availablility lloydminster (see website ) don't miss out     hot and sexy volumptous blonde vixen  limited availablity online @ www.misshoneymoore.ca booking now! by appointment only  sexy and warm smile; i will instantly put you in paradise.... naturally busty c 34, hour glass curves, blonde hair, deep blue ocean eyes  **caution slippery when wet** hot oil full body slide massage included available for mutli-hour booking/ overnights/ couples **open minded, safe services contact for more info  learn more about me highly reviewed on caf honey_moore www.misshoneymoore.ca follow me on twitter https://twitter.com/miss_honeymoore text me anytime 587-588-6078  all services are safeplay only - thank you in advance for respecting this i do not book text apps or answer blocked calls";0.0;0;0;0;0;-1.0
1040;"hey gentlemen! im courtney powers, the perfect mix of sweet and sexy to make your fantasies come true . incall downtown  outcalls to all of edmonton  if you like my pictures, you’ll love me in person. as i am always dressed to impressed with sexy lingerie underneath 5’6 120 lbs 32d > long blonde hair and mesmerizing green eyes will leave you addicted and coming back for more for more information and pictures check out my social media link below, that way you know i am 100 % real *** dont contact me using a texting app, i will not book with you*** in your introduction please include; name, age, desire time, duration and incall vs outcall! outcalls require a deposit* https://mobile.twitter.com/courtney_5295 * ask about my premium snapchat promo *";0.0;0;0;0;0;0.0
1041;"hello darling  welcome to my world. i'm so pleased i have piqued your interest.thank you for your consideration.  ○ ethnicity : afro- canadian ○age : early 20s ○body type : slim  ○height : 5’6 ○weight : 125 lbs  ○bust : 32 d - enhanced ○waist: 26""  ○hips: 40” ○shoe size : 8.5  my photos are authentic and i hope you enjoy them. i am much sweeter in person and have a very sensual demeanor that will drive you absolutely crazy. __ providing :  incall & outcall sessions  multiple hour sessions i do not host rude gents. thank you __ contact info : simply call or text me: 416 450 - 9705  ⓓⓞⓝⓣ   ⓜⓘⓢⓢ     ⓞⓤⓣ ɛνєяу mαηѕ ƒαηтαѕу available for incall + outcall ! *please be aware of fake profiles using my name and likeness, this is my only ad *";0.0;0;0;0;0;0.0
1042;curvy and beautiful ready to make you bust. im sensual, naughty, and super talented. watch me suck your cock right to your balls and finish you off by doing the splits on your cock. fuck me hard enough and ill squirt all over you dont forget to checkout my onlyfans! it's $10! verified with over 4.5 thousand likes !! text me for my menu 587-817-0642;0.0;0;0;0;0;-1.0
1043;𝓜𝓪𝓻𝓬𝓮𝓵𝓵𝓪 𝓜𝓪𝔂𝓫𝓪𝓬𝓱                                                          hh/hr                                  multi-hours // overnights                                                                ⓞⓤⓣⓒⓐⓛⓛ & incall                                                  ᴘᴀʀᴛʏ ꜰʀɪᴇɴᴅʟʏ / ᴘᴀʀᴛʏ-ɢɪʀʟ                             im verified --> 100% real pictures                    i do accept cash & etransfers & crypto no trades                                                                          (780) 862 - 7235                                                                                                                                                                                                    【ｎｏ  ｂｌａｃｋ ｇｅｎts　ｓｏｒｒｙ 】                            【ｎｏ　ｃａｒｃａｌｌ】                 ▁ ▂ ▄ ▅ ▆ ▇ █  subscribe  █ ▇ ▆ ▅ ▄ ▂                                             https://linktr.ee/marcella.maybach                                twitter @bunni_kiki;0.0;0;0;0;0;1.0
1044;hey gentlemen and couples   snapchat :nuolu2 please check my website for menu   https://kaylawilliams.ca/  5879302215   tall ebony upscale babe  want a time of your life? this ebony queen always aims to please  overnight special!!   °gfe, pse, nuru massage   °fetish queen   °couples welcome   °group fun  °pegging  °hygiene is a must  ° all gender and race welcomed.   5879302215   https://onlyfans.com/mistressk_yla  snapchat premium available for sexy pictures and videos $$  tour: cities and dates  for more information on my next destination, check out:  https://twitter.com/kaylawilliamsgf;0.0;0;0;0;0;-1.0
1045;𝙱𝚕𝚘𝚗𝚍𝚎, 𝚋𝚞𝚋𝚋𝚕𝚢. 𝚂𝚞𝚙𝚎𝚛 𝚝𝚊𝚕𝚕 𝚐𝚒𝚛𝚕 𝚗𝚎𝚡𝚝 𝚍𝚘𝚘𝚛 𝚊𝚕𝚜𝚘 𝚔𝚗𝚘𝚠𝚗 𝚊𝚜 𝚊 𝚟𝚒𝚡𝚎𝚗 𝚘𝚏 𝚝𝚑𝚎 𝚝𝚛𝚊𝚍𝚎!!! 𝚆𝚎𝚕𝚕 𝚛𝚎𝚟𝚒𝚎𝚠𝚎𝚍 𝚘𝚗 𝚌𝚊𝚏! 𝙲𝚑𝚎𝚌𝚔 𝚖𝚎 𝚘𝚞𝚝!!!   𝚈𝚘𝚞’𝚍 𝚗𝚎𝚟𝚎𝚛 𝚋𝚎 𝚍𝚒𝚜𝚊𝚙𝚙𝚘𝚒𝚗𝚝𝚎𝚍, 𝚗𝚘𝚗 𝚛𝚞𝚜𝚑𝚎𝚍 𝚜𝚎𝚜𝚜𝚒𝚘𝚗. 𝙵𝚞𝚕𝚕 𝚘𝚏 𝚙𝚊𝚜𝚜𝚒𝚘𝚗 𝚊𝚗𝚍 𝚏𝚞𝚗. 𝚃𝚑𝚎 𝚛𝚎𝚊𝚕 𝚍𝚎𝚊𝚕 𝚐𝚒𝚛𝚕𝚏𝚛𝚒𝚎𝚗𝚍 𝚏𝚘𝚛 𝚝𝚑𝚎 𝚝𝚊𝚔𝚒𝚗𝚐!    𝓣𝓮𝔁𝓽 𝓸𝓻 𝓒𝓪𝓵𝓵 (587)786-1144  𝙶𝚘 𝙵𝚘𝚕𝚕𝚘𝚠 𝚖𝚢 𝚝𝚠𝚒𝚝𝚝𝚎𝚛 𝙱𝚛𝚊𝚗𝚍𝚢_𝚋𝚊𝚗𝚔𝚔 live laugh love   ~brandy banks;0.0;0;0;0;0;-1.0
1046;"one of edmonton's sweetest bbw's shy she's curvy & sexy pawg 36 yrs old 5""7 ukrainian canadian biggest bum i just wanna €um gorgeous & friendly woman with an hourglassfigure & a great ass outgoing, friendly, funny, & sweet no need to look any further! one of edmonton finest curvy providers! the best of the best! ~incredible lips~ 100% natalie 587-600-8518";1.0;0;1;0;0;-1.0
1047;"** locked door policy.text ahead for avaliability**  ** by appointment only. ** please include: name, age, ethnicity + time.   text 587*377*1298 to secure appt  no shows & literally last min cancellations are not tolerated.  be nice. rude and disrespectful people will be blacklisted. no caller id = no pick up hours:  10:00 am - 6:00 pm   special hours will be posted on title   korean = korea = part of asia  i am not in evergreen massage clinic.  address:  5003 50 street downtown red deer  refer to picture to help find location   lots of meter parking located right beside ""amazing fantasy"" comic book store  (( shared space with executive touch massage & life coaching ))   look for the open signs bottom middle of window .   ( appointments recommended)  monday - friday 10:00 am - 6:00 pm  text  587 377 1298  ( name, time , age , nationality & service you were looking for. )";0.0;0;0;0;0;-1.0
1048;josi touch of brazil text 780 232 0003 for service details. no calls please. open monday to friday and saturday mornings   private studio located in emerald hills, sherwood park.  cash or e-transfer accepted  no receipts shower is available  parking available  menu 1 - sensual lingerie relaxing hot oil massage +hr $200 1 hr $250 1.5 hr 2 - traditional thai massage with sensual touch +hr $200 1 hr $250 1.5 hr 3 - fs with or without a massage option. $300 1 hr $400 1.5 hr $500 2 hr 4 - saturday mornings fs with or without a massage option. weekend rates $400 60 1 hr $500 1.5 hr $600 2 hr gfe only for returning clients with good hygiene and whom i connect well with. for pictures and more information please check out my website: https://touchofbrazilbyjosi.ca check out my many reviews on massage planet and caf. i'm looking forward to meeting you;0.0;0;0;0;0;-1.0
1049;hey there i'm vanessa  a 5'0 petite, curvy & fun latina treat just for you  •toys, fetish & domination/prostate play offered as well, i love a kinky man and i'm your mistress. tell me your naughty desires ..  local true beauty i don’t use fake pics, that is me   working out of town ? private snapchat, custom pictures, videos and online or over the phone sessions available - inquire for rates,  payments sent by e - transfer or paypal   text me personally to book..       587 501 9769 xoxo until we meet ..  add my free instagram:  queen.foxx_ subscribe to my onlyfans for daily naughty pics, videos & examples of my sessions posted no where else! discounts on customs for fans                  onlyfans.com/vanessafoxx;1.0;0;0;0;1;-1.0
1050;am:extremely pretty girl with a petite figure, perfect ass....riley bell!new, very playful, dirty-blonde hair, athletic figure.....serenity!tall and stunning brunette, model-like goddess....natasha! pm:alternative sweetheart with crop-topped hair, naturally busty....blaze james!dark and delicious with a no-nonsense, tight and sexy figure......chante! 780-432-2257, 5411-gateway blvd., www.jaileys.calic#62175694,385141794,312167789,397899768,2276125 90;0.0;0;0;0;0;-1.0
1051;only you can trust.you meet and what you see. sexy hot korean model style. 166cm/34c/46kg..available 11am to 10pm. 780-7296933 (no block or app number) .website ~~ wb69.ca;0.0;0;0;0;0;-1.0
